N,P,K,temperature,humidity,ph,wind_speed,rainfall,weather_condition,weather_suitability,label
132,41,22,24.29144926,81.02453404,7.810865753,5,90.41694635,Clear,Medium,cotton
103,42,17,24.29470232,84.61527627,6.527541661,5.9,81.05902285,Clear,Medium,cotton
133,50,25,25.72180042,81.19666206,7.569454601,4.1,99.93100821,Clear,Medium,cotton
127,37,18,24.87663664,76.30050373,7.041065585,5.9,91.9223468,Clear,Medium,cotton
110,39,25,22.60612115,77.34264002,7.208795456,5.1,75.13617229,Clear,Medium,cotton
131,38,19,23.86814008,75.68339729,6.814341946,3.9,90.4547185,Clear,Medium,cotton
108,38,24,23.41022496,76.43836957,7.442217061,5.9,78.82199603,Clear,Medium,cotton
122,40,17,24.96440768,81.31677618,6.854558957,5.7,80.03995829,Clear,Medium,cotton
111,50,15,25.16820129,80.30351815,7.884550475,3.3,84.62419032,Clear,Medium,cotton
140,40,17,22.72767171,77.07598065,6.006085786,4.1,77.55176318,Clear,Medium,cotton
100,40,20,22.45145981,76.25674874,7.432043735,3.8,86.84998693,Clear,Medium,cotton
123,50,16,23.04920461,75.53835214,6.498052108,3,70.65644296,Clear,Medium,cotton
107,36,21,25.29250148,75.66653335,6.205263534,4.6,62.64174227,Clear,Medium,cotton
118,50,19,22.95604064,82.33733678,6.360812227,5.8,66.48339303,Clear,Medium,cotton
103,51,20,22.80213132,84.14668447,7.046607434,4.3,91.6389565,Clear,Medium,cotton
133,57,19,23.54234715,75.98203329,7.947011366,5.2,84.12536744,Clear,Medium,cotton
129,47,20,24.41212325,80.80343786,6.281913858,5,98.60457373,Clear,Medium,cotton
116,52,19,22.94276687,75.37170612,6.114525877,5.4,67.08022574,Clear,Medium,cotton
114,40,23,25.53676123,81.13668716,6.753978061,4.3,95.4262599,Clear,Medium,cotton
131,60,17,25.32023717,81.79475917,7.425041316,3.6,83.46532547,Clear,Medium,cotton
107,43,18,22.426733,81.53480799,6.745104394,4.8,65.54475812,Clear,Medium,cotton
123,44,21,25.78544484,75.00539324,7.641116569,5.2,91.39578861,Clear,Medium,cotton
112,49,25,25.68959532,77.90621048,6.470135478,4.1,66.19426787,Clear,Medium,cotton
119,44,15,22.14593688,82.8597549,7.091992365,4.6,60.65381719,Clear,Medium,cotton
130,59,19,25.07278712,82.50257909,6.520403794,4.9,93.51042684,Clear,Medium,cotton
127,53,24,22.21506982,76.17851932,6.127939628,4.4,70.40557612,Clear,Medium,cotton
134,52,18,23.9643129,76.59175937,7.994679507,4.8,76.13090645,Clear,Medium,cotton
109,36,18,25.40059227,76.53237965,7.524707577,6,62.5138867,Clear,Medium,cotton
100,48,17,23.7805123,83.03878838,7.827877818,4.3,66.26555904,Clear,Medium,cotton
132,52,19,24.16402322,76.7433897,6.436691764,3.7,61.94626051,Clear,Medium,cotton
102,37,25,25.31468463,77.91757121,5.907930899,5.3,72.82902109,Clear,Medium,cotton
111,39,22,22.60361557,80.3509046,6.135025006,3.5,88.57395505,Clear,Medium,cotton
117,51,15,22.9535715,78.71555832,6.044556594,3.9,99.75336197,Clear,Medium,cotton
136,36,24,22.74446976,80.41198458,7.59781958,4.3,90.07326633,Clear,Medium,cotton
134,56,18,23.80834611,83.91902605,6.691268104,5.9,70.97358303,Clear,Medium,cotton
112,54,15,25.46228792,81.56641891,6.175492306,3.3,76.88582484,Clear,Medium,cotton
105,56,15,25.96779712,81.97904282,7.272316209,4,74.14169043,Clear,Medium,cotton
140,45,15,25.5308271,80.04662756,5.801047545,5.4,99.39557151,Clear,Medium,cotton
126,46,25,24.43847399,81.69801729,6.757457943,5.7,60.79645852,Clear,Medium,cotton
106,49,24,23.03887865,76.47039772,6.983395573,3.9,90.64770699,Clear,Medium,cotton
121,53,19,23.51308653,76.72621429,7.976889498,4.1,80.11272117,Clear,Medium,cotton
108,60,17,22.75805656,76.75768356,6.558902588,4.9,97.76600619,Clear,Medium,cotton
116,56,17,24.71252544,77.7293114,7.979090365,5.2,85.24963302,Clear,Medium,cotton
100,52,19,23.45969093,82.44777468,7.903528673,3.9,93.50153555,Clear,Medium,cotton
129,43,16,25.5503704,77.85055621,6.73210948,4.6,78.58488484,Clear,Medium,cotton
118,44,23,22.08458267,82.82904143,6.691690476,3.8,67.06459777,Clear,Medium,cotton
117,43,25,24.68854799,78.51206972,7.839849298,5.4,69.31153566,Clear,Medium,cotton
126,37,21,25.84997269,84.16855231,6.61448588,3.3,77.03421249,Clear,Medium,cotton
120,48,16,22.46054478,75.40989245,7.456971816,4.1,71.85436078,Clear,Medium,cotton
102,45,16,23.65629976,77.52425987,7.2942193,4.8,74.8984994,Clear,Medium,cotton
131,56,20,22.00817088,81.83896111,7.762647875,5.2,92.23645249,Clear,Medium,cotton
114,40,17,24.32630461,80.13456404,6.363406102,4.7,69.45072055,Clear,Medium,cotton
101,37,18,22.92360984,82.68738535,7.63737841,6,92.91915074,Clear,Medium,cotton
106,46,20,23.43821725,78.63388824,6.200671976,4.6,81.15072105,Clear,Medium,cotton
113,38,20,22.10718988,78.58320116,6.364729934,5,74.94136567,Clear,Medium,cotton
102,53,21,23.03814028,76.11021529,6.913678684,5,91.49697481,Clear,Medium,cotton
110,39,18,24.54795322,75.39752705,7.766259769,4.2,63.88079866,Clear,Medium,cotton
107,58,15,23.73868041,75.77503808,7.55606399,3.2,76.63669195,Clear,Medium,cotton
120,60,15,22.31871914,83.86129998,7.288377241,3.5,65.35747011,Clear,Medium,cotton
89,47,38,25.52468965,72.24850829,6.002524871,5.4,151.8869972,Clear,Medium,jute
60,37,39,26.59104992,82.94164078,6.033485257,3.8,161.2469997,Clear,Medium,jute
63,41,45,25.29781791,86.8870535,7.121933579,3.6,196.6249511,Clear,Medium,jute
86,40,39,25.72100868,88.16513579,6.207459637,5.9,175.6086697,Clear,Medium,jute
96,41,40,23.58419277,72.00460848,6.090060478,3.4,190.4242157,Clear,Medium,jute
100,35,36,25.31042337,72.01364411,6.346715209,5.6,190.5577618,Clear,Medium,jute
63,37,43,23.41798979,85.08640476,6.661957897,3.7,185.7446728,Clear,Medium,jute
70,43,40,24.35564134,88.80391021,6.176860192,5.1,169.1168028,Clear,Medium,jute
67,55,44,26.284017,75.14640198,7.251847296,5.9,182.2685447,Clear,Medium,jute
74,40,40,25.13842773,83.12053888,6.386259978,5.6,169.3388465,Clear,Medium,jute
89,53,44,24.88692811,71.91711523,7.319735475,5.5,150.2498675,Clear,Medium,jute
74,46,45,25.75734909,88.36668522,6.025028997,4.7,189.4263485,Clear,Medium,jute
89,41,38,23.12844351,74.68322732,6.344751947,4.1,199.8362913,Clear,Medium,jute
60,55,40,24.9949957,88.95692783,7.02777956,5.7,151.4935635,Clear,Medium,jute
67,43,38,25.21622704,70.88259632,7.299304715,3.6,195.8645552,Clear,Medium,jute
70,38,35,24.39736241,79.26861738,7.014063944,4.8,164.2697011,Clear,Medium,jute
74,49,38,23.31410442,71.4509053,7.488014404,3.7,164.4970373,Clear,Medium,jute
90,40,39,25.72668885,81.86171563,6.626503893,5.4,191.9649389,Clear,Medium,jute
82,35,44,26.96656378,78.21047693,6.239011,3,169.8391177,Clear,Medium,jute
73,45,37,23.70467146,74.63745355,6.742688094,4.1,181.2783964,Clear,Medium,jute
85,53,38,24.90075709,73.84186449,6.588017308,5.6,153.8990984,Clear,Medium,jute
81,56,36,23.39605743,72.60512854,7.097586415,4.1,174.7876411,Clear,Medium,jute
84,55,38,26.8748389,79.78725152,6.956682743,4.2,173.1017097,Clear,Medium,jute
80,45,42,23.1426498,74.99739774,7.380396262,5.8,151.9035477,Clear,Medium,jute
76,54,45,24.29496635,77.62976013,6.176618831,5.7,184.9800516,Clear,Medium,jute
76,56,39,24.39459498,89.89106506,6.551130445,3.9,197.1220049,Clear,Medium,jute
81,40,45,25.7629429,80.76238215,6.427726565,4,174.5071843,Clear,Medium,jute
76,44,45,25.4879684,84.48235878,6.740947635,4.3,168.7848886,Clear,Medium,jute
69,47,40,25.37122686,76.2403666,6.130136384,5.5,183.8270791,Clear,Medium,jute
82,40,45,26.21312799,81.70476368,6.667633355,3.2,180.1237765,Clear,Medium,jute
69,57,35,24.30748599,78.54340987,6.186814392,3,186.2337571,Clear,Medium,jute
81,36,38,23.76554749,87.98329901,6.334837865,5.4,150.3166152,Clear,Medium,jute
67,60,38,24.79853023,78.53037059,7.16214284,3.9,162.2847429,Clear,Medium,jute
72,51,40,23.20683504,74.09956958,7.422318499,4.1,199.4766779,Clear,Medium,jute
65,39,45,23.66805429,70.89000744,6.768001309,4.8,184.4633281,Clear,Medium,jute
78,50,43,25.12417673,85.72530641,6.348441469,5.7,159.5718087,Clear,Medium,jute
77,52,41,23.89069041,83.46409075,6.097294061,3.3,167.7230632,Clear,Medium,jute
89,52,42,23.09433785,81.45139295,6.14132902,3.1,196.6587013,Clear,Medium,jute
62,49,37,24.21744605,82.85284045,7.479248124,4,166.1365886,Clear,Medium,jute
90,48,45,24.06475727,71.31342851,6.509174789,5.1,153.6390212,Clear,Medium,jute
66,47,36,24.85441411,74.4407048,6.57256106,5.2,175.572958,Clear,Medium,jute
80,52,39,26.41915161,76.85691248,7.165696848,5.7,197.2101782,Clear,Medium,jute
89,52,45,24.89326318,77.01222585,7.207457208,4.1,196.469984,Clear,Medium,jute
77,51,44,23.25583402,82.7015932,7.124333547,6,166.2160846,Clear,Medium,jute
94,37,41,24.7634518,87.06071115,6.463538707,4,179.1630865,Clear,Medium,jute
75,41,35,24.97042599,78.62697699,6.856833064,3,166.6415254,Clear,Medium,jute
60,55,36,26.12797248,80.49172597,7.132389299,3.9,150.6326874,Clear,Medium,jute
62,56,35,25.97825807,81.65769588,6.235357638,5.3,163.3488091,Clear,Medium,jute
84,40,42,26.2830571,73.35763537,6.704273839,3.2,186.6898282,Clear,Medium,jute
100,56,40,26.38905406,83.31240346,7.433313409,3.5,176.1516409,Clear,Medium,jute
75,56,44,25.2746335,73.7459581,6.109478059,4,168.0432282,Clear,Medium,jute
78,46,42,23.09499564,78.45959697,7.095413294,5.5,155.3851533,Clear,Medium,jute
82,48,36,25.79351957,81.76904006,6.352076783,3.5,193.2418382,Clear,Medium,jute
100,58,41,23.17403323,87.88255345,6.658769991,4.7,160.6217342,Clear,Medium,jute
88,50,40,25.63215038,79.95150917,7.051822472,5.5,182.2582277,Clear,Medium,jute
67,41,40,25.848795,87.81661683,7.333143205,5.9,152.6194403,Clear,Medium,jute
72,42,43,26.56767277,80.90424543,6.352771037,5,181.2915605,Clear,Medium,jute
89,40,43,26.24532085,72.97198375,7.124050134,3.7,189.9711184,Clear,Medium,jute
89,57,43,26.91515043,73.19897535,6.998787171,4.7,177.2233048,Clear,Medium,jute
61,41,44,24.36972377,82.11319791,6.537914958,4.2,159.9210934,Clear,Medium,jute
79,45,43,25.71901283,79.15532398,7.171054239,3.9,187.1735424,Clear,Medium,jute
84,40,43,25.01157559,88.3313023,7.228268228,5.8,169.4168014,Clear,Medium,jute
98,43,35,25.40785911,76.44048625,7.319952206,5.4,188.6372826,Clear,Medium,jute
75,36,44,23.28081,74.27607475,6.613341343,4.8,153.7447398,Clear,Medium,jute
89,58,35,23.98651719,82.09053379,6.096838784,4.8,167.0576456,Clear,Medium,jute
91,41,37,24.48556447,83.20630007,6.132570523,4.8,192.2316221,Clear,Medium,jute
77,48,36,25.86705009,84.09985284,7.36008498,4.4,154.8390847,Clear,Medium,jute
66,58,35,23.5643831,79.46283115,7.321619041,5.3,185.25947,Clear,Medium,jute
62,59,41,24.2248758,74.89465426,7.175170657,5.3,192.4931257,Clear,Medium,jute
82,35,35,25.49386782,86.97061481,7.299076163,4.6,176.5268267,Clear,Medium,jute
61,41,35,24.97178693,79.47557931,6.842966479,5.9,195.7571622,Clear,Medium,jute
99,57,38,24.80624984,82.09281674,6.356295568,5.1,156.3616174,Clear,Medium,jute
70,42,43,23.16814977,76.66724969,6.508342839,5.6,157.1215052,Clear,Medium,jute
90,59,35,24.25133493,89.86454053,7.098227926,3.4,175.1742112,Clear,Medium,jute
73,43,42,26.58361011,78.00774772,6.310699968,3.8,154.8238864,Clear,Medium,jute
67,46,44,26.82489244,78.20392774,7.093328631,5.7,153.9199807,Clear,Medium,jute
84,37,42,25.49674786,81.13449097,6.691074249,4.9,169.9288234,Clear,Medium,jute
72,41,36,24.09874353,80.57226761,6.187746776,4.2,176.8604109,Clear,Medium,jute
71,56,37,23.18866654,86.20899734,6.491506245,5.4,176.103677,Clear,Medium,jute
64,53,38,26.24347471,78.51063754,6.855362875,3.2,183.4065252,Clear,Medium,jute
65,54,39,23.75091572,71.14782585,7.124571593,5.3,160.0889553,Clear,Medium,jute
60,58,37,26.13871511,79.1188943,6.067302109,4,171.4892533,Clear,Medium,jute
86,39,43,26.14576648,71.23690851,6.432051512,3.5,193.1007598,Clear,Medium,jute
90,50,44,26.91643698,73.48655995,6.253408852,4.7,171.4716375,Clear,Medium,jute
91,38,36,26.5232969,77.17331847,7.287318723,3,157.8548562,Clear,Medium,jute
87,48,38,23.81579631,80.94023552,7.161865733,3.8,190.312216,Clear,Medium,jute
72,41,36,26.50838667,86.84264005,6.065898283,4.8,152.9801697,Clear,Medium,jute
71,54,35,26.63952463,70.95705996,7.311077075,5.8,199.3355744,Clear,Medium,jute
82,46,41,23.3250131,79.79609448,6.581693772,4.1,187.3096148,Clear,Medium,jute
71,52,43,26.47549543,73.96164569,6.732826127,3.7,180.2513601,Clear,Medium,jute
80,43,43,23.78756036,74.36794079,6.014572075,3.5,172.6442654,Clear,Medium,jute
77,55,43,25.49941707,75.99987588,6.663559451,4.9,193.7141828,Clear,Medium,jute
95,57,41,23.24925555,73.65346838,6.434610995,4.9,184.7674863,Clear,Medium,jute
63,47,35,26.98582182,89.05587886,7.432768147,5.2,193.8778713,Clear,Medium,jute
93,43,38,23.61475336,86.14290267,6.987332927,3.5,150.2355238,Clear,Medium,jute
87,44,43,23.87484465,86.79261344,6.718725189,5.8,177.5147313,Clear,Medium,jute
88,52,39,23.92887902,88.07112278,6.880204617,4.4,154.6608736,Clear,Medium,jute
90,39,37,24.81441246,81.68688879,6.86106911,4.5,190.7886386,Clear,Medium,jute
90,39,43,24.44743944,82.286484,6.7693455,5.1,190.9684885,Clear,Medium,jute
84,38,43,26.57421679,73.81994896,7.26158085,4.8,159.3223075,Clear,Medium,jute
91,21,26,26.33377983,57.36469955,7.261313694,4.2,191.6549412,Clear,Medium,coffee
107,21,26,26.45288458,55.32222678,7.235070264,3.9,144.6861336,Clear,Medium,coffee
83,38,35,25.70822684,52.88667115,7.18915558,3.5,136.7325092,Clear,Medium,coffee
108,24,31,24.12832546,56.18107663,6.431899748,4.3,147.2757818,Clear,Medium,coffee
116,28,34,23.44372334,60.39523266,6.42321105,6,122.2103248,Clear,Medium,coffee
116,23,25,23.4123707,52.26994674,6.869720196,3.4,139.3670753,Clear,Medium,coffee
109,31,27,23.05951896,50.40609436,6.973839707,4.9,164.4971875,Clear,Medium,coffee
89,25,34,23.07895447,63.65861483,7.184801627,5.4,129.8765443,Clear,Medium,coffee
118,18,32,27.6496114,51.11044023,6.351823783,3.3,122.8392822,Clear,Medium,coffee
111,32,34,25.46743689,69.35161206,6.392048018,3.4,171.3764462,Clear,Medium,coffee
84,36,28,26.7350622,55.55164819,6.119892347,4.1,140.6305213,Clear,Medium,coffee
85,33,25,26.20811417,52.50987966,6.910823945,3.3,189.0944824,Clear,Medium,coffee
99,15,27,27.0424167,57.27927475,6.501157208,4.4,165.6872119,Clear,Medium,coffee
81,30,31,24.65090184,51.93952357,7.027585559,5.5,135.1386537,Clear,Medium,coffee
95,39,29,27.35152643,55.99375012,7.13411409,3.7,148.9812525,Clear,Medium,coffee
81,34,30,25.17787724,62.26244581,6.647765997,5.4,135.0119649,Clear,Medium,coffee
80,15,28,23.11438731,68.00096043,6.703270635,3.8,161.8944624,Clear,Medium,coffee
104,20,26,27.22783677,52.95261751,7.493191968,6,175.7260273,Clear,Medium,coffee
109,29,28,23.26316991,60.5160021,6.724688503,5.7,194.1755471,Clear,Medium,coffee
100,32,26,25.234661,57.53161469,6.043485685,6,124.2261737,Clear,Medium,coffee
100,24,28,25.59535262,57.72920846,7.101661011,4.5,195.7733251,Clear,Medium,coffee
83,21,28,25.5674832,60.49244602,7.466900683,3.4,190.2257843,Clear,Medium,coffee
120,23,28,25.67324193,51.29043632,6.877799264,4.4,196.2736367,Clear,Medium,coffee
104,26,30,24.40726724,62.65692638,6.410992833,3.8,148.6977358,Clear,Medium,coffee
108,33,31,23.69287069,66.76090123,7.393825704,5.9,144.6576424,Clear,Medium,coffee
91,25,26,24.53460016,66.99765375,7.482414225,4.9,180.5059257,Clear,Medium,coffee
86,26,27,27.13140403,52.89368299,6.081172981,4.3,192.4280381,Clear,Medium,coffee
98,18,27,27.56088634,68.49299897,6.516312148,5.2,167.4358075,Clear,Medium,coffee
111,27,31,23.59302313,55.27564977,6.043330951,4.6,191.3980675,Clear,Medium,coffee
84,39,35,23.17714381,52.13864034,6.959404135,5.9,117.3113562,Clear,Medium,coffee
98,27,27,24.71384065,51.29142534,7.238109556,5,197.6439711,Clear,Medium,coffee
118,21,34,24.38534644,64.72543073,7.234258375,5.7,119.6324109,Clear,Medium,coffee
103,27,31,27.15998538,51.59100753,6.691541233,4.7,126.1752206,Clear,Medium,coffee
82,24,33,26.53543168,67.09608099,6.809593554,5.3,120.6494434,Clear,Medium,coffee
86,31,35,27.01207284,60.76645256,6.485761419,5.1,191.4508931,Clear,Medium,coffee
88,35,35,27.55906475,58.45742907,6.784460602,4.5,117.9389993,Clear,Medium,coffee
84,27,29,23.32293161,53.00366334,7.167092586,4.6,168.2644287,Clear,Medium,coffee
120,40,33,24.23850608,54.30329632,6.73410539,4.4,115.1564012,Clear,Medium,coffee
106,40,30,23.42611644,64.10651528,6.779984384,5.2,122.6847408,Clear,Medium,coffee
113,21,33,26.02241444,55.83288958,7.277422738,5.5,176.9020924,Clear,Medium,coffee
117,34,25,24.83846178,56.7685316,7.21270048,4.1,124.4135035,Clear,Medium,coffee
80,30,25,26.24092174,65.64381357,7.487266991,4.2,148.3771202,Clear,Medium,coffee
88,21,27,24.43011925,66.02411187,7.231166546,3.1,181.6368274,Clear,Medium,coffee
113,33,34,26.00373964,62.1445102,6.559817161,5.1,153.477776,Clear,Medium,coffee
87,23,28,26.22367404,62.26594559,6.979590627,5.9,193.7461968,Clear,Medium,coffee
113,15,29,27.09617155,63.55324262,6.779230041,4.1,190.2440566,Clear,Medium,coffee
98,29,30,25.64004392,61.03273481,6.217974349,5.1,199.4735636,Clear,Medium,coffee
97,29,27,27.74576987,54.36976075,7.205078785,3.6,139.8619431,Clear,Medium,coffee
85,35,32,26.24928198,54.28617819,6.854011265,5.2,133.1120232,Clear,Medium,coffee
82,29,35,26.67377159,52.24226285,6.246872394,5.9,156.1543898,Clear,Medium,coffee
103,33,25,27.10210397,55.7497332,6.911066044,3.5,139.5013171,Clear,Medium,coffee
112,17,28,27.62975458,61.26002598,6.777417989,5.5,196.6492664,Clear,Medium,coffee
99,19,33,27.5364547,55.51673151,6.273741983,3.7,130.6377143,Clear,Medium,coffee
120,20,34,23.56960509,50.56339727,6.906124587,4.4,130.3797119,Clear,Medium,coffee
114,27,28,24.99451759,57.93250202,7.162802357,3.1,192.8736822,Clear,Medium,coffee
100,40,35,27.56441788,54.41094079,6.955787351,4.2,177.816092,Clear,Medium,coffee
108,35,25,23.98143338,61.10935084,6.971963169,3.5,161.5279095,Clear,Medium,coffee
115,31,30,24.22984659,67.37768353,6.840927967,4.4,122.4073418,Clear,Medium,coffee
87,28,30,25.60153969,68.66257977,6.536676653,3.5,168.8383605,Clear,Medium,coffee
82,24,26,24.31274458,53.57285558,6.089443603,5.8,184.4103931,Clear,Medium,coffee
94,26,27,26.36629861,52.25738495,7.456460375,3.8,177.3176161,Clear,Medium,coffee
87,28,35,26.5602777,57.1621814,6.759211911,3.3,152.0616227,Clear,Medium,coffee
118,40,35,26.35034208,58.50650238,7.460174812,6,121.5586297,Clear,Medium,coffee
87,38,29,25.20406808,57.88370456,6.652642579,5.1,156.1457255,Clear,Medium,coffee
92,40,30,23.35723208,55.18792166,6.026287448,5.7,171.6976946,Clear,Medium,coffee
97,22,26,23.60567546,59.68849145,6.074190142,3.2,185.1568059,Clear,Medium,coffee
99,40,32,24.18471151,69.94807345,7.045543056,3.5,163.2708732,Clear,Medium,coffee
89,28,33,26.44414097,53.83876189,6.993236001,4.1,175.3723314,Clear,Medium,coffee
112,39,29,26.12492233,63.37479229,6.726528895,5.8,147.8035305,Clear,Medium,coffee
111,28,26,27.77363343,64.47858698,6.937352845,4.1,192.7121236,Clear,Medium,coffee
114,20,26,25.55656667,62.67087838,7.27905689,3.1,193.5866233,Clear,Medium,coffee
117,26,30,27.92374437,67.96910852,7.079850922,4.3,115.2325531,Clear,Medium,coffee
111,29,31,26.05968403,52.31098539,6.136286518,3.4,161.3432535,Clear,Medium,coffee
119,30,28,26.35770906,64.57578034,6.505203696,5.3,163.6269496,Clear,Medium,coffee
116,40,33,24.91370487,54.15319242,7.042089492,4.8,129.5481144,Clear,Medium,coffee
95,37,35,27.31317116,68.4233391,6.348337519,3.2,192.4288139,Clear,Medium,coffee
86,40,33,26.1387869,52.26311691,7.432322234,5.1,136.3027766,Clear,Medium,coffee
117,37,32,23.1069385,67.06230539,6.787658922,4.7,162.5769606,Clear,Medium,coffee
105,18,35,23.52648086,68.44030686,6.743417121,4.1,171.8839938,Clear,Medium,coffee
109,23,25,25.11711046,68.48030408,7.00733163,6,194.8773479,Clear,Medium,coffee
80,18,31,24.02952505,58.84880599,7.303033217,3.1,134.6803969,Clear,Medium,coffee
101,31,26,26.70897548,69.71184111,6.861235184,3.1,158.8608887,Clear,Medium,coffee
103,33,33,26.71717393,50.50148528,7.131435858,5.9,126.8073984,Clear,Medium,coffee
93,26,27,24.59245684,56.46829641,7.288211994,3.8,137.7044047,Clear,Medium,coffee
104,35,28,27.51006055,50.66687215,6.983732393,5.5,143.9955548,Clear,Medium,coffee
116,36,25,27.57847581,58.52534263,6.172090205,4.9,156.6810374,Clear,Medium,coffee
107,38,29,26.65069302,57.56695719,6.35118177,3.2,145.105065,Clear,Medium,coffee
101,33,33,26.97251562,62.0183627,6.908671379,4.5,142.8610793,Clear,Medium,coffee
107,31,31,23.17124551,52.97841162,6.766184468,5.7,153.1201644,Clear,Medium,coffee
99,16,30,23.52652084,65.44340921,6.392791654,4.5,186.1728203,Clear,Medium,coffee
103,40,30,27.30901814,55.196224,6.348316257,5.1,141.4831644,Clear,Medium,coffee
118,31,34,27.54823036,62.88179198,6.123796057,3.7,181.4170812,Clear,Medium,coffee
106,21,35,25.627355,57.04151119,7.428523634,5.8,188.5506536,Clear,Medium,coffee
116,38,34,23.29250318,50.04557009,6.020947179,3.3,183.468585,Clear,Medium,coffee
97,35,26,24.91461008,53.74144743,6.334610249,5.8,166.2549307,Clear,Medium,coffee
107,34,32,26.77463708,66.4132686,6.78006386,3.6,177.7745075,Clear,Medium,coffee
99,15,27,27.41711238,56.63636248,6.086922359,5,127.92461,Clear,Medium,coffee
118,33,30,24.13179691,67.22512329,6.362607851,5.5,173.3228386,Clear,Medium,coffee
117,32,34,26.2724184,52.12739421,6.758792552,5.3,127.1752928,Clear,Medium,coffee
